dataset,setting,method,model_seed,stream_seed,alpha,delta,epsilon,outage_rate,budget,n_windows,acc,fidelity_risk,violation_rate,cost_scalar,energy_mJ,latency_ms,usd,esc_cloud,n_reselect,final_debt
har,iid,codec_no_explore,1,3,0.05,0.1,0.0,0.0,-1.0,10,0.9606,0.0145999999999999,0.0,0.4470760694877739,0.3284706601343999,29.225092041472003,8.212e-05,0.4105999999999999,1,0.0
har,iid,codec_no_aci,1,3,0.05,0.1,0.1,0.0,-1.0,10,0.968,0.014,0.0,0.7095793743890301,0.6743388166272,38.533634134272006,7.212000000000003e-05,0.2845999999999999,9,0.0
har,iid,codec_bonferroni,1,3,0.05,0.1,0.1,0.0,-1.0,10,0.9638,0.0094,0.0,0.5550509533949399,0.4400621239295999,34.626826052608,8.968000000000001e-05,0.3807999999999999,8,0.0
har,iid,codec_rawconf,1,3,0.05,0.1,0.1,0.0,-1.0,10,0.9656,0.0221999999999999,0.1,0.7683481565432884,0.6915478379519999,43.70572115968,9.280000000000002e-05,0.4065999999999999,9,0.0
har,iid,codec_two_tier,1,3,0.05,0.1,0.1,0.0,-1.0,10,0.957,0.0218,0.0,0.489421804865363,0.33861323616,33.067581148928,9.788000000000002e-05,0.4372,9,0.0
har,iid,device_only,1,4,0.05,0.1,0.0,0.0,-1.0,10,0.876,0.1263999999999999,1.0,4.2704397499077656e-05,4.032e-06,0.01344,0.0,0.0,0,0.0
har,iid,cloud_only,1,4,0.05,0.1,0.0,0.0,-1.0,10,0.9672,0.0,0.0,1.0,0.6918904319999999,67.55357312000001,0.0002,1.0,0,0.0
har,iid,fixed_conf,1,4,0.05,0.1,0.0,0.0,-1.0,10,0.963,0.0411999999999999,0.1,0.5678137248941948,0.6912512640000001,23.061312000000008,0.0,0.0,0,0.0
har,iid,entropy,1,4,0.05,0.1,0.0,0.0,-1.0,10,0.9486,0.0538,0.6,0.141644796909375,0.1724010916608,5.761579276800001,0.0,0.0,0,0.0
har,iid,learned_router,1,4,0.05,0.1,0.0,0.0,-1.0,10,0.963,0.0411999999999999,0.1,0.5678137248941948,0.6912512640000001,23.061312000000008,0.0,0.0,0,0.0
har,iid,cost_static,1,4,0.05,0.1,0.0,0.0,-1.0,10,0.9462,0.0516,0.6,0.1352366456667937,0.1569264855168,5.894893956352002,2.92e-06,0.0145999999999999,0,0.0
har,iid,offline_crc,1,4,0.05,0.1,0.0,0.0,-1.0,10,0.9464,0.0409999999999999,0.1,0.1560680241268936,0.1569572934144,8.039420942336003,1.2559999999999998e-05,0.0628,0,0.0
har,iid,online_naive,1,4,0.05,0.1,0.1,0.0,-1.0,10,0.968,0.022,0.0,0.6693844609260997,0.6509435966207999,35.59229217024,6.240000000000003e-05,0.2307999999999999,9,0.0
har,iid,online_ipw,1,4,0.05,0.1,0.1,0.0,-1.0,10,0.9686,0.0046,0.0,0.7234061871135864,0.6206455583232,42.711371134976005,9.896e-05,0.4352,9,0.0
har,iid,codec,1,4,0.05,0.1,0.1,0.0,-1.0,10,0.9680000000000002,0.0223999999999999,0.0,0.6692437897729221,0.6506672255616,35.591971473664,6.244000000000002e-05,0.2459999999999999,9,0.0
har,iid,codec_no_explore,1,4,0.05,0.1,0.0,0.0,-1.0,10,0.9606,0.0145999999999999,0.0,0.4470760694877739,0.3284706601343999,29.225092041472003,8.212e-05,0.4105999999999999,1,0.0
har,iid,codec_no_aci,1,4,0.05,0.1,0.1,0.0,-1.0,10,0.9676,0.0124,0.0,0.7081625533963847,0.6583192662144001,39.20911300633601,7.756000000000002e-05,0.3236,9,0.0
har,iid,codec_bonferroni,1,4,0.05,0.1,0.1,0.0,-1.0,10,0.9618,0.0166,0.0,0.4559229662051915,0.3752933755392,27.73556865024001,6.840000000000001e-05,0.273,8,0.0
har,iid,codec_rawconf,1,4,0.05,0.1,0.1,0.0,-1.0,10,0.967,0.0126,0.0,0.8859028233720675,0.691721691648,55.80761618432,0.0001472,0.7036,9,0.0
har,iid,codec_two_tier,1,4,0.05,0.1,0.1,0.0,-1.0,10,0.9576,0.0187999999999999,0.0,0.505021138676762,0.349406664,34.1212072256,0.000101,0.4506,9,0.0
har,iid,device_only,2,0,0.05,0.1,0.0,0.0,-1.0,10,0.868,0.132,1.0,4.2704397499077656e-05,4.032e-06,0.01344,0.0,0.0,0,0.0
har,iid,cloud_only,2,0,0.05,0.1,0.0,0.0,-1.0,10,0.9674,0.0,0.0,1.0,0.6918904319999999,67.55357312000001,0.0002,1.0,0,0.0
har,iid,fixed_conf,2,0,0.05,0.1,0.0,0.0,-1.0,10,0.9696,0.035,0.1,0.5678137248941948,0.6912512640000001,23.061312000000008,0.0,0.0,0,0.0
har,iid,entropy,2,0,0.05,0.1,0.0,0.0,-1.0,10,0.9438,0.0354,0.0,0.2382325322100148,0.16481137248,16.101499709184004,4.764000000000001e-05,0.2381999999999999,0,0.0
har,iid,learned_router,2,0,0.05,0.1,0.0,0.0,-1.0,10,0.9354,0.0484,0.3,0.1888346418072512,0.13063218432,12.765017133056004,3.776e-05,0.1888,0,0.0
har,iid,cost_static,2,0,0.05,0.1,0.0,0.0,-1.0,10,0.9542,0.0467999999999999,0.3,0.1787770216498589,0.2176086606336,7.268910105600002,0.0,0.0,0,0.0
har,iid,offline_crc,2,0,0.05,0.1,0.0,0.0,-1.0,10,0.9566,0.0314,0.0,0.1974474687344297,0.2176362726912,9.190975785984005,8.640000000000002e-06,0.0431999999999999,0,0.0
har,iid,online_naive,2,0,0.05,0.1,0.1,0.0,-1.0,10,0.9643999999999998,0.0226,0.0,0.5564150353354652,0.5002676792447999,31.680162602240006,6.740000000000001e-05,0.2653999999999999,9,0.0
har,iid,online_ipw,2,0,0.05,0.1,0.1,0.0,-1.0,10,0.9701999999999998,0.0042,0.0,0.7387970415604366,0.6343383895296,43.594844707328,0.00010088,0.447,9,0.0
har,iid,codec,2,0,0.05,0.1,0.1,0.0,-1.0,10,0.9662,0.018,0.0,0.6116939655452547,0.5529584871936001,34.67329530777601,7.296000000000002e-05,0.2968,9,0.0
har,iid,codec_no_explore,2,0,0.05,0.1,0.0,0.0,-1.0,10,0.9598,0.0254,0.0,0.3614507013835161,0.3161928544512,21.033303798272005,4.712000000000001e-05,0.2355999999999999,1,0.0
har,iid,codec_no_aci,2,0,0.05,0.1,0.1,0.0,-1.0,10,0.9702,0.0172,0.0,0.661462846942927,0.6273199431551999,35.98754909363201,6.772000000000002e-05,0.2697999999999999,9,0.0
har,iid,codec_bonferroni,2,0,0.05,0.1,0.1,0.0,-1.0,10,0.9668,0.0128,0.0,0.5028344584887849,0.421896222336,30.17884044544001,7.240000000000001e-05,0.292,8,0.0
har,iid,codec_rawconf,2,0,0.05,0.1,0.1,0.0,-1.0,10,0.9684,0.0272,0.1,0.7266853996230889,0.6914862221568,39.41666718771201,7.352000000000001e-05,0.3,9,0.0
har,iid,codec_two_tier,2,0,0.05,0.1,0.1,0.0,-1.0,10,0.9584,0.014,0.0,0.5526191059474411,0.38234045664,37.33611756211201,0.00011052,0.5045999999999999,9,0.0
har,iid,device_only,2,1,0.05,0.1,0.0,0.0,-1.0,10,0.868,0.132,1.0,4.2704397499077656e-05,4.032e-06,0.01344,0.0,0.0,0,0.0
har,iid,cloud_only,2,1,0.05,0.1,0.0,0.0,-1.0,10,0.9674,0.0,0.0,1.0,0.6918904319999999,67.55357312000001,0.0002,1.0,0,0.0
har,iid,fixed_conf,2,1,0.05,0.1,0.0,0.0,-1.0,10,0.9696,0.035,0.1,0.5678137248941948,0.6912512640000001,23.061312000000008,0.0,0.0,0,0.0
har,iid,entropy,2,1,0.05,0.1,0.0,0.0,-1.0,10,0.9438,0.0354,0.0,0.2382325322100148,0.16481137248,16.101499709184004,4.764000000000001e-05,0.2381999999999999,0,0.0
har,iid,learned_router,2,1,0.05,0.1,0.0,0.0,-1.0,10,0.9354,0.0484,0.3,0.1888346418072512,0.13063218432,12.765017133056004,3.776e-05,0.1888,0,0.0
har,iid,cost_static,2,1,0.05,0.1,0.0,0.0,-1.0,10,0.9542,0.0467999999999999,0.3,0.1787770216498589,0.2176086606336,7.268910105600002,0.0,0.0,0,0.0
har,iid,offline_crc,2,1,0.05,0.1,0.0,0.0,-1.0,10,0.9566,0.0314,0.0,0.1974474687344297,0.2176362726912,9.190975785984005,8.640000000000002e-06,0.0431999999999999,0,0.0
har,iid,online_naive,2,1,0.05,0.1,0.1,0.0,-1.0,10,0.9672,0.0192,0.0,0.5792173998181408,0.5275034593536,32.63274102016,6.760000000000002e-05,0.2638,9,0.0
har,iid,online_ipw,2,1,0.05,0.1,0.1,0.0,-1.0,10,0.9704,0.006,0.0,0.7278923097598524,0.6518586139775999,41.57301415449601,8.916000000000001e-05,0.3816,9,0.0
har,iid,codec,2,1,0.05,0.1,0.1,0.0,-1.0,10,0.9644,0.0154,0.0,0.5521865395441174,0.4668457004544,32.958329245696,7.816000000000002e-05,0.322,9,0.0
har,iid,codec_no_explore,2,1,0.05,0.1,0.0,0.0,-1.0,10,0.9598,0.0254,0.0,0.3614507013835161,0.3161928544512,21.033303798272005,4.712000000000001e-05,0.2355999999999999,1,0.0
har,iid,codec_no_aci,2,1,0.05,0.1,0.1,0.0,-1.0,10,0.9706,0.0162,0.0,0.6638627444523731,0.6289804705151999,36.149645413120005,6.820000000000002e-05,0.2714,9,0.0
har,iid,codec_bonferroni,2,1,0.05,0.1,0.1,0.0,-1.0,10,0.967,0.0175999999999999,0.0,0.4848453366288102,0.4226981069568,28.284432211456004,6.376000000000003e-05,0.2489999999999999,8,0.0
har,iid,codec_rawconf,2,1,0.05,0.1,0.1,0.0,-1.0,10,0.9706,0.0202,0.0,0.7324766957095067,0.6914947870079999,40.01286348672001,7.620000000000002e-05,0.3127999999999999,9,0.0
har,iid,codec_two_tier,2,1,0.05,0.1,0.1,0.0,-1.0,10,0.9564,0.0168,0.0,0.510620899532136,0.35328122784,34.499431971072006,0.00010212,0.4571999999999999,9,0.0
har,iid,device_only,2,2,0.05,0.1,0.0,0.0,-1.0,10,0.868,0.132,1.0,4.2704397499077656e-05,4.032e-06,0.01344,0.0,0.0,0,0.0
har,iid,cloud_only,2,2,0.05,0.1,0.0,0.0,-1.0,10,0.9674,0.0,0.0,1.0,0.6918904319999999,67.55357312000001,0.0002,1.0,0,0.0
har,iid,fixed_conf,2,2,0.05,0.1,0.0,0.0,-1.0,10,0.9696,0.035,0.1,0.5678137248941948,0.6912512640000001,23.061312000000008,0.0,0.0,0,0.0
har,iid,entropy,2,2,0.05,0.1,0.0,0.0,-1.0,10,0.9438,0.0354,0.0,0.2382325322100148,0.16481137248,16.101499709184004,4.764000000000001e-05,0.2381999999999999,0,0.0
har,iid,learned_router,2,2,0.05,0.1,0.0,0.0,-1.0,10,0.9354,0.0484,0.3,0.1888346418072512,0.13063218432,12.765017133056004,3.776e-05,0.1888,0,0.0
har,iid,cost_static,2,2,0.05,0.1,0.0,0.0,-1.0,10,0.9542,0.0467999999999999,0.3,0.1787770216498589,0.2176086606336,7.268910105600002,0.0,0.0,0,0.0
har,iid,offline_crc,2,2,0.05,0.1,0.0,0.0,-1.0,10,0.9566,0.0314,0.0,0.1974474687344297,0.2176362726912,9.190975785984005,8.640000000000002e-06,0.0431999999999999,0,0.0
har,iid,online_naive,2,2,0.05,0.1,0.1,0.0,-1.0,10,0.9642,0.0227999999999999,0.0,0.5326059422392554,0.4705449431039999,30.751393271808,6.768000000000002e-05,0.2649999999999999,9,0.0
har,iid,online_ipw,2,2,0.05,0.1,0.1,0.0,-1.0,10,0.97,0.004,0.0,0.7400715698444624,0.633787948416,43.754375454208,0.00010168,0.456,9,0.0
har,iid,codec,2,2,0.05,0.1,0.1,0.0,-1.0,10,0.9692,0.0184,0.0,0.6368283242939506,0.6061570398336,34.534814223616,6.436e-05,0.239,9,0.0
har,iid,codec_no_explore,2,2,0.05,0.1,0.0,0.0,-1.0,10,0.9598,0.0254,0.0,0.3614507013835161,0.3161928544512,21.033303798272005,4.712000000000001e-05,0.2355999999999999,1,0.0
har,iid,codec_no_aci,2,2,0.05,0.1,0.1,0.0,-1.0,10,0.9694,0.015,0.0,0.6718692058124762,0.629268474432,36.959725262080006,7.180000000000002e-05,0.2882,9,0.0
har,iid,codec_bonferroni,2,2,0.05,0.1,0.1,0.0,-1.0,10,0.9602,0.018,0.0,0.4924620512409486,0.4077965684736,29.833242187776005,7.296000000000002e-05,0.2915999999999999,9,0.0
har,iid,codec_rawconf,2,2,0.05,0.1,0.1,0.0,-1.0,10,0.968,0.0096,0.0,0.8843469527816865,0.6917193906432,55.64744404428801,0.00014648,0.7028,9,0.0
har,iid,codec_two_tier,2,2,0.05,0.1,0.1,0.0,-1.0,10,0.9564,0.0168,0.0,0.509420950777413,0.35245096416,34.41838381132801,0.00010188,0.4571999999999999,9,0.0
har,iid,device_only,2,3,0.05,0.1,0.0,0.0,-1.0,10,0.868,0.132,1.0,4.2704397499077656e-05,4.032e-06,0.01344,0.0,0.0,0,0.0
har,iid,cloud_only,2,3,0.05,0.1,0.0,0.0,-1.0,10,0.9674,0.0,0.0,1.0,0.6918904319999999,67.55357312000001,0.0002,1.0,0,0.0
har,iid,fixed_conf,2,3,0.05,0.1,0.0,0.0,-1.0,10,0.9696,0.035,0.1,0.5678137248941948,0.6912512640000001,23.061312000000008,0.0,0.0,0,0.0
har,iid,entropy,2,3,0.05,0.1,0.0,0.0,-1.0,10,0.9438,0.0354,0.0,0.2382325322100148,0.16481137248,16.101499709184004,4.764000000000001e-05,0.2381999999999999,0,0.0
har,iid,learned_router,2,3,0.05,0.1,0.0,0.0,-1.0,10,0.9354,0.0484,0.3,0.1888346418072512,0.13063218432,12.765017133056004,3.776e-05,0.1888,0,0.0
har,iid,cost_static,2,3,0.05,0.1,0.0,0.0,-1.0,10,0.9542,0.0467999999999999,0.3,0.1787770216498589,0.2176086606336,7.268910105600002,0.0,0.0,0,0.0
har,iid,offline_crc,2,3,0.05,0.1,0.0,0.0,-1.0,10,0.9566,0.0314,0.0,0.1974474687344297,0.2176362726912,9.190975785984005,8.640000000000002e-06,0.0431999999999999,0,0.0
har,iid,online_naive,2,3,0.05,0.1,0.1,0.0,-1.0,10,0.9642,0.0227999999999999,0.0,0.5288976281787737,0.4675016656127999,30.525404303872005,6.712000000000002e-05,0.2649999999999999,9,0.0
har,iid,online_ipw,2,3,0.05,0.1,0.1,0.0,-1.0,10,0.97,0.004,0.0,0.7271432713559397,0.6330784209792,42.458848914176,9.596e-05,0.4234,9,0.0
har,iid,codec,2,3,0.05,0.1,0.1,0.0,-1.0,10,0.969,0.0128,0.0,0.6743115745264148,0.6086979416448,38.26615197465601,8.076e-05,0.3382,9,0.0
har,iid,codec_no_explore,2,3,0.05,0.1,0.0,0.0,-1.0,10,0.9598,0.0254,0.0,0.3614507013835161,0.3161928544512,21.033303798272005,4.712000000000001e-05,0.2355999999999999,1,0.0
har,iid,codec_no_aci,2,3,0.05,0.1,0.1,0.0,-1.0,10,0.9702,0.0164,0.0,0.6674388752651056,0.6287095963008001,36.531958162176,6.996000000000001e-05,0.2808,9,0.0
har,iid,codec_bonferroni,2,3,0.05,0.1,0.1,0.0,-1.0,10,0.962,0.0174,0.0,0.4949670150490658,0.4126331259264,29.843303603968007,7.228e-05,0.2914,9,0.0
har,iid,codec_rawconf,2,3,0.05,0.1,0.1,0.0,-1.0,10,0.969,0.0198,0.1,0.804651803652176,0.691601528064,47.44307109376,0.0001096,0.5,9,0.0
har,iid,codec_two_tier,2,3,0.05,0.1,0.1,0.0,-1.0,10,0.9564,0.0168,0.0,0.5164206518466306,0.3572941689599999,34.891164743168005,0.00010328,0.4571999999999999,9,0.0
har,iid,device_only,2,4,0.05,0.1,0.0,0.0,-1.0,10,0.868,0.132,1.0,4.2704397499077656e-05,4.032e-06,0.01344,0.0,0.0,0,0.0
har,iid,cloud_only,2,4,0.05,0.1,0.0,0.0,-1.0,10,0.9674,0.0,0.0,1.0,0.6918904319999999,67.55357312000001,0.0002,1.0,0,0.0
har,iid,fixed_conf,2,4,0.05,0.1,0.0,0.0,-1.0,10,0.9696,0.035,0.1,0.5678137248941948,0.6912512640000001,23.061312000000008,0.0,0.0,0,0.0
har,iid,entropy,2,4,0.05,0.1,0.0,0.0,-1.0,10,0.9438,0.0354,0.0,0.2382325322100148,0.16481137248,16.101499709184004,4.764000000000001e-05,0.2381999999999999,0,0.0
har,iid,learned_router,2,4,0.05,0.1,0.0,0.0,-1.0,10,0.9354,0.0484,0.3,0.1888346418072512,0.13063218432,12.765017133056004,3.776e-05,0.1888,0,0.0
har,iid,cost_static,2,4,0.05,0.1,0.0,0.0,-1.0,10,0.9542,0.0467999999999999,0.3,0.1787770216498589,0.2176086606336,7.268910105600002,0.0,0.0,0,0.0
har,iid,offline_crc,2,4,0.05,0.1,0.0,0.0,-1.0,10,0.9566,0.0314,0.0,0.1974474687344297,0.2176362726912,9.190975785984005,8.640000000000002e-06,0.0431999999999999,0,0.0
har,iid,online_naive,2,4,0.05,0.1,0.1,0.0,-1.0,10,0.9642,0.0227999999999999,0.0,0.5350380431055661,0.4719293550719999,30.930965799168007,6.828000000000002e-05,0.2649999999999999,9,0.0
har,iid,online_ipw,2,4,0.05,0.1,0.1,0.0,-1.0,10,0.9698,0.0054,0.0,0.7242637249911632,0.6329360808575999,42.16948886860801,9.468000000000002e-05,0.4168000000000001,9,0.0
har,iid,codec,2,4,0.05,0.1,0.1,0.0,-1.0,10,0.9618,0.0209999999999999,0.0,0.50061414345261,0.4361153341056,29.220975800576003,6.596000000000003e-05,0.2598,9,0.0
har,iid,codec_no_explore,2,4,0.05,0.1,0.0,0.0,-1.0,10,0.9598,0.0254,0.0,0.3614507013835161,0.3161928544512,21.033303798272005,4.712000000000001e-05,0.2355999999999999,1,0.0
har,iid,codec_no_aci,2,4,0.05,0.1,0.1,0.0,-1.0,10,0.9658,0.018,0.0,0.5423852731370679,0.4578559070975999,32.40955024742401,7.704000000000001e-05,0.3125999999999999,9,0.0
har,iid,codec_bonferroni,2,4,0.05,0.1,0.1,0.0,-1.0,10,0.9624,0.0156,0.0,0.4775068162441972,0.3844386758784,29.490248273152,7.492000000000001e-05,0.3021999999999999,8,0.0
har,iid,codec_rawconf,2,4,0.05,0.1,0.1,0.0,-1.0,10,0.969,0.0288,0.1,0.6894309427089684,0.6914311258752,35.58143427916801,5.628e-05,0.2022,9,0.0
har,iid,codec_two_tier,2,4,0.05,0.1,0.1,0.0,-1.0,10,0.9578,0.0152,0.0,0.5286201308529811,0.36573518304,35.715154367232,0.00010572,0.4733999999999999,9,0.0
har,iid,device_only,3,0,0.05,0.1,0.0,0.0,-1.0,10,0.8640000000000001,0.1334,1.0,4.2704397499077656e-05,4.032e-06,0.01344,0.0,0.0,0,0.0
har,iid,cloud_only,3,0,0.05,0.1,0.0,0.0,-1.0,10,0.972,0.0,0.0,1.0,0.6918904319999999,67.55357312000001,0.0002,1.0,0,0.0
har,iid,fixed_conf,3,0,0.05,0.1,0.0,0.0,-1.0,10,0.9713999999999998,0.0342,0.0,0.5678137248941948,0.6912512640000001,23.061312000000008,0.0,0.0,0,0.0
har,iid,entropy,3,0,0.05,0.1,0.0,0.0,-1.0,10,0.9508,0.0455999999999999,0.3,0.147103918288923,0.1689571275264,6.500591330304002,3.8400000000000005e-06,0.0192,0,0.0
har,iid,learned_router,3,0,0.05,0.1,0.0,0.0,-1.0,10,0.9713999999999998,0.0342,0.0,0.5678137248941948,0.6912512640000001,23.061312000000008,0.0,0.0,0,0.0
har,iid,cost_static,3,0,0.05,0.1,0.0,0.0,-1.0,10,0.9436,0.044,0.4,0.1501259157490765,0.1504586745984,7.7604817799680035,1.228e-05,0.0614,0,0.0
har,iid,offline_crc,3,0,0.05,0.1,0.0,0.0,-1.0,10,0.9624,0.028,0.0,0.2156195428879655,0.2371326404736,10.063387081984,9.64e-06,0.0481999999999999,0,0.0
har,iid,online_naive,3,0,0.05,0.1,0.1,0.0,-1.0,10,0.9732,0.0104,0.0,0.6841331548872593,0.6230729438976,38.540883311104,7.984000000000004e-05,0.3303999999999999,9,0.0
har,iid,online_ipw,3,0,0.05,0.1,0.1,0.0,-1.0,10,0.9726,0.0042,0.0,0.7258246819893308,0.6325241448576,42.351426094336,9.556e-05,0.4168,9,0.0
har,iid,codec,3,0,0.05,0.1,0.1,0.0,-1.0,10,0.9636,0.0175999999999999,0.0,0.5369583551143846,0.46102375584,31.688014401792003,7.332000000000002e-05,0.2994,9,0.0
har,iid,codec_no_explore,3,0,0.05,0.1,0.0,0.0,-1.0,10,0.973,0.0158,0.0,0.6641912642427893,0.6913937984640001,32.983086229760005,4.460000000000001e-05,0.223,1,0.0
har,iid,codec_no_aci,3,0,0.05,0.1,0.1,0.0,-1.0,10,0.9734,0.0118,0.0,0.706115112870252,0.6725386336512,38.269045265920006,7.120000000000001e-05,0.2824,9,0.0
har,iid,codec_bonferroni,3,0,0.05,0.1,0.1,0.0,-1.0,10,0.9646,0.0141999999999999,0.0,0.4928620341591896,0.4080733230335999,29.860258241024003,7.304e-05,0.2921999999999999,8,0.0
har,iid,codec_rawconf,3,0,0.05,0.1,0.1,0.0,-1.0,10,0.9722000000000002,0.0098,0.0,0.8082821683630648,0.6916068970752,47.81680608716801,0.00011128,0.5096,9,0.0
har,iid,codec_two_tier,3,0,0.05,0.1,0.1,0.0,-1.0,10,0.9552,0.0252,0.0,0.4836220525508684,0.3346002950399999,32.67584837683201,9.672e-05,0.4244,9,0.0
har,iid,device_only,3,1,0.05,0.1,0.0,0.0,-1.0,10,0.8640000000000001,0.1334,1.0,4.2704397499077656e-05,4.032e-06,0.01344,0.0,0.0,0,0.0
har,iid,cloud_only,3,1,0.05,0.1,0.0,0.0,-1.0,10,0.972,0.0,0.0,1.0,0.6918904319999999,67.55357312000001,0.0002,1.0,0,0.0
har,iid,fixed_conf,3,1,0.05,0.1,0.0,0.0,-1.0,10,0.9713999999999998,0.0342,0.0,0.5678137248941948,0.6912512640000001,23.061312000000008,0.0,0.0,0,0.0
har,iid,entropy,3,1,0.05,0.1,0.0,0.0,-1.0,10,0.9508,0.0455999999999999,0.3,0.147103918288923,0.1689571275264,6.500591330304002,3.8400000000000005e-06,0.0192,0,0.0
har,iid,learned_router,3,1,0.05,0.1,0.0,0.0,-1.0,10,0.9713999999999998,0.0342,0.0,0.5678137248941948,0.6912512640000001,23.061312000000008,0.0,0.0,0,0.0
har,iid,cost_static,3,1,0.05,0.1,0.0,0.0,-1.0,10,0.9436,0.044,0.4,0.1501259157490765,0.1504586745984,7.7604817799680035,1.228e-05,0.0614,0,0.0
har,iid,offline_crc,3,1,0.05,0.1,0.0,0.0,-1.0,10,0.9624,0.028,0.0,0.2156195428879655,0.2371326404736,10.063387081984,9.64e-06,0.0481999999999999,0,0.0
har,iid,online_naive,3,1,0.05,0.1,0.1,0.0,-1.0,10,0.9732,0.0104,0.0,0.6796536768495189,0.6218235855359999,38.143459052544,7.824000000000001e-05,0.3303999999999999,9,0.0
har,iid,online_ipw,3,1,0.05,0.1,0.1,0.0,-1.0,10,0.9742,0.0042,0.0,0.7193452893603853,0.629891013696,41.81892156953601,9.356000000000002e-05,0.408,9,0.0
har,iid,codec,3,1,0.05,0.1,0.1,0.0,-1.0,10,0.959,0.0294,0.2,0.5067138037624065,0.4579412334335999,28.730200601088008,6.048e-05,0.2238,9,0.0
har,iid,codec_no_explore,3,1,0.05,0.1,0.0,0.0,-1.0,10,0.973,0.0158,0.0,0.6641912642427893,0.6913937984640001,32.983086229760005,4.460000000000001e-05,0.223,1,0.0
har,iid,codec_no_aci,3,1,0.05,0.1,0.1,0.0,-1.0,10,0.9712000000000002,0.01,0.0,0.6822976269006686,0.6247272074112,38.26695547161601,7.836000000000002e-05,0.3249999999999999,9,0.0
har,iid,codec_bonferroni,3,1,0.05,0.1,0.1,0.0,-1.0,10,0.9688,0.0112,0.0,0.5505001072614293,0.4798228682111999,32.119150571264,7.244000000000002e-05,0.2932,8,0.0
har,iid,codec_rawconf,3,1,0.05,0.1,0.1,0.0,-1.0,10,0.9722000000000002,0.0174,0.0,0.7329088819846125,0.691495426176,40.057355747840006,7.640000000000001e-05,0.3098,9,0.0
har,iid,codec_two_tier,3,1,0.05,0.1,0.1,0.0,-1.0,10,0.9594,0.0198,0.0,0.5180205835195946,0.3584011872,34.99922895616,0.0001036,0.4639999999999999,9,0.0
har,iid,device_only,3,2,0.05,0.1,0.0,0.0,-1.0,10,0.8640000000000001,0.1334,1.0,4.2704397499077656e-05,4.032e-06,0.01344,0.0,0.0,0,0.0
har,iid,cloud_only,3,2,0.05,0.1,0.0,0.0,-1.0,10,0.972,0.0,0.0,1.0,0.6918904319999999,67.55357312000001,0.0002,1.0,0,0.0
har,iid,fixed_conf,3,2,0.05,0.1,0.0,0.0,-1.0,10,0.9713999999999998,0.0342,0.0,0.5678137248941948,0.6912512640000001,23.061312000000008,0.0,0.0,0,0.0
har,iid,entropy,3,2,0.05,0.1,0.0,0.0,-1.0,10,0.9508,0.0455999999999999,0.3,0.147103918288923,0.1689571275264,6.500591330304002,3.8400000000000005e-06,0.0192,0,0.0
har,iid,learned_router,3,2,0.05,0.1,0.0,0.0,-1.0,10,0.9713999999999998,0.0342,0.0,0.5678137248941948,0.6912512640000001,23.061312000000008,0.0,0.0,0,0.0
har,iid,cost_static,3,2,0.05,0.1,0.0,0.0,-1.0,10,0.9436,0.044,0.4,0.1501259157490765,0.1504586745984,7.7604817799680035,1.228e-05,0.0614,0,0.0
har,iid,offline_crc,3,2,0.05,0.1,0.0,0.0,-1.0,10,0.9624,0.028,0.0,0.2156195428879655,0.2371326404736,10.063387081984,9.64e-06,0.0481999999999999,0,0.0
har,iid,online_naive,3,2,0.05,0.1,0.1,0.0,-1.0,10,0.9732,0.0104,0.0,0.680036715634255,0.6211337444735999,38.21829415500801,7.868e-05,0.3303999999999999,9,0.0
har,iid,online_ipw,3,2,0.05,0.1,0.1,0.0,-1.0,10,0.9732,0.0036,0.0,0.7153811917418875,0.5960551814016,43.14554865536,0.0001046,0.4658,9,0.0
har,iid,codec,3,2,0.05,0.1,0.1,0.0,-1.0,10,0.965,0.0158,0.0,0.5224471641184573,0.43904733504,31.319928613376003,7.496000000000003e-05,0.3054,9,0.0
har,iid,codec_no_explore,3,2,0.05,0.1,0.0,0.0,-1.0,10,0.973,0.0158,0.0,0.6641912642427893,0.6913937984640001,32.983086229760005,4.460000000000001e-05,0.223,1,0.0
har,iid,codec_no_aci,3,2,0.05,0.1,0.1,0.0,-1.0,10,0.9744,0.0128,0.0,0.6990459186795183,0.6686618966400001,37.73954683264001,6.940000000000002e-05,0.268,9,0.0
har,iid,codec_bonferroni,3,2,0.05,0.1,0.1,0.0,-1.0,10,0.965,0.0158,0.0,0.4695443842893256,0.3922975461119999,28.266952492544004,6.824000000000001e-05,0.2755999999999999,8,0.0
har,iid,codec_rawconf,3,2,0.05,0.1,0.1,0.0,-1.0,10,0.9732,0.0183999999999999,0.0,0.7280683957034274,0.6914882674944,39.559042423296006,7.416000000000001e-05,0.3077999999999999,9,0.0
har,iid,codec_two_tier,3,2,0.05,0.1,0.1,0.0,-1.0,10,0.9626,0.0142,0.0,0.5856176967023237,0.40517270784,39.56494195507201,0.00011712,0.5418000000000001,9,0.0
har,iid,device_only,3,3,0.05,0.1,0.0,0.0,-1.0,10,0.8640000000000001,0.1334,1.0,4.2704397499077656e-05,4.032e-06,0.01344,0.0,0.0,0,0.0
har,iid,cloud_only,3,3,0.05,0.1,0.0,0.0,-1.0,10,0.972,0.0,0.0,1.0,0.6918904319999999,67.55357312000001,0.0002,1.0,0,0.0
